idx,tag,n_tokens,mse,nmse,fve,reward,extracted,cjk,explanation
293,p0.006,31,0.24915635585784912,0.3716734530203386,0.6283265469796614,-0.24915635585784912,True,0.0,"Business logistics research context description of supply chain trends ""agile"" needs completion"
294,p0.006,31,0.764302670955658,1.140131512554421,-0.1401315125544209,-0.764302670955658,True,0.0,"App review content  App name continuation  Final token ""Android ;"" introduces name completion"
295,p0.006,34,0.22399556636810303,0.3341404048338933,0.6658595951661067,-0.22399556636810303,True,0.0,"Film review genre established author's personal opinion building ""parody"" completes thought about genre expectation"
296,p0.006,27,0.2408657968044281,0.35930619592089685,0.6406938040791031,-0.2408657968044281,True,0.0,News report style official military confirmation context final clause completes quote
297,p0.006,35,0.16578561067581177,0.24730699792430494,0.752693002075695,-0.16578561067581177,True,0.0,"News report narrative style  Protest context being elaborated  ""Thousands"" begins a new sentence about protesters"
298,p0.006,34,0.3704429864883423,0.5526000870467114,0.4473999129532886,-0.3704429864883423,True,0.0,"personal artist statement narrative  self-identifying bold identities  ""such has"" requires a completing phrase"
299,p0.006,28,0.22166657447814941,0.33066618297503253,0.6693338170249674,-0.22166657447814941,True,0.0,"community garden context organizational mission narrative ""transform"" requires completion"
300,p0.006,30,0.46193134784698486,0.6890758155516641,0.3109241844483359,-0.46193134784698486,True,0.0,"Product catalog listing ""Recently Added Products"" section header more product listings expected"
301,p0.006,35,0.33524179458618164,0.5000894918437053,0.4999105081562947,-0.33524179458618164,True,0.0,"Listicle/food blog tone  establishing restaurant recommendation  ""Of the"" begins superlative phrase"
302,p0.006,26,0.3089848756790161,0.4609213169749534,0.5390786830250466,-0.3089848756790161,True,0.0,Image gallery format Home decoration content Final token closes description
303,p0.006,38,0.5904170870780945,0.8807415597365836,0.11925844026341637,-0.5904170870780945,True,0.0,"Academic case study format  Institutional citation pattern  ""Architects & Mars"" needs completion as firm name"
304,p0.006,33,0.20834428071975708,0.31079294752701536,0.6892070524729846,-0.20834428071975708,True,0.0,"technical mining hardware description price/cost specification expected ""costs $"" requires a dollar figure"
305,p0.006,32,0.9460330009460449,1.4112236909317155,-0.4112236909317155,-0.9460330009460449,True,0.0,Dance review genre  Biographical subject continuation  Aeshia is the name being completed
306,p0.006,30,0.34733957052230835,0.5181360800616351,0.48186391993836486,-0.34733957052230835,True,0.0,"Personal narrative tone Food/cooking context established ""again"" signals repetition pattern"
307,p0.006,34,0.35390961170196533,0.5279367928843981,0.4720632071156019,-0.35390961170196533,True,0.0,"Gardening advice pattern  fruit harvesting guidance  ""fermenting"" describes fruit state requiring caution"
308,p0.006,31,0.32390284538269043,0.48317486652911684,0.5168251334708831,-0.32390284538269043,True,0.0,"Promotional brand message  Safety assurance pattern  ""safe and home"" closes the sentence"
309,p0.006,23,0.36077815294265747,0.5381827865350564,0.46181721346494364,-0.36077815294265747,True,0.0,Job listing format  professional skills enumeration  Pipeline
310,p0.006,38,0.28313273191452026,0.42235695642374055,0.5776430435762594,-0.28313273191452026,True,0.0,"Fishing management study summary  specific species/region context expected  ""fishery for"" requires completing the subject noun phrase"
311,p0.006,35,0.24879202246665955,0.3711299667862114,0.6288700332137886,-0.24879202246665955,True,0.0,"technical structural engineering context  list of load types to complete  ""major contributors of"" requires noun phrase continuation"
312,p0.006,35,0.20378750562667847,0.3039954796171545,0.6960045203828455,-0.20378750562667847,True,0.0,"exoplanet discovery article  specific astronomical reference needed  ""TR"" is the start of a star designation"
313,p0.006,37,0.18008407950401306,0.26863642082416966,0.7313635791758304,-0.18008407950401306,True,0.0,"horticultural catalog description flower species identification pattern ""Agla"" is incomplete, likely ""Aglaonema"""
314,p0.006,26,0.5858522653579712,0.8739320884497728,0.12606791155022723,-0.5858522653579712,True,0.0,currency conversion in progress economic context established closing parenthesis required
315,p0.006,30,0.26408159732818604,0.3939378500707088,0.6060621499292912,-0.26408159732818604,True,0.0,"TV show review thread positive sentiment expected ""Enjoyed it"" needs completion"
316,p0.006,31,0.14421425759792328,0.2151284116820421,0.7848715883179579,-0.14421425759792328,True,0.0,"Product specification listing  Standard electrical fitting required  ""with"" completes the power cable description"
317,p0.006,28,0.3535001873970032,0.527326043282399,0.47267395671760104,-0.3535001873970032,True,0.0,"description continuation film details pattern ""Mozart"" repeats as subject"
318,p0.006,31,0.20502811670303345,0.305846133601142,0.694153866398858,-0.20502811670303345,True,0.0,"shipping/logistics description transport method explanation expected ""for the transport"" needs completion"
319,p0.006,33,0.2619398832321167,0.39074299569612253,0.6092570043038774,-0.2619398832321167,True,0.0,"film review narrative momentum Academy Award context expected ""Academy"" requires completion"
320,p0.006,31,0.34147703647613525,0.509390775271443,0.49060922472855695,-0.34147703647613525,True,0.0,"Personal reflection tone factual context established ""particular concern for"" requires completion"
321,p0.006,37,0.14282700419425964,0.2130590072673779,0.7869409927326221,-0.14282700419425964,True,0.0,"historical context of Nigeria  independence year 1960 required  ""19"" begins the year"
322,p0.006,30,0.19400955736637115,0.28940944274544794,0.7105905572545521,-0.19400955736637115,True,0.0,"Weapon description format Mechanics explanation needed ""the"" begins noun phrase"
323,p0.006,33,0.22511397302150726,0.33580876308757085,0.6641912369124292,-0.22511397302150726,True,0.0,"Privacy/cookie notice context conditional user choice expected ""if you would"" opens a clause"
324,p0.006,31,0.11073578894138336,0.16518765057013818,0.8348123494298618,-0.11073578894138336,True,0.0,"Art description context  explaining technique used  ""by forcing"" requires action/object explanation"
325,p0.006,29,0.34247881174087524,0.5108851512447724,0.4891148487552276,-0.34247881174087524,True,0.0,"pornographic review genre descriptive scene narrative ""It takes"" begins description"
326,p0.006,35,0.782752513885498,1.1676536554506223,-0.16765365545062227,-0.782752513885498,True,0.0,"Membership/access information context  Institutional resource listing pattern  ""those with access"" ends mid-phrase"
327,p0.006,30,0.3039390444755554,0.4533943104882396,0.5466056895117604,-0.3039390444755554,True,0.0,"Car parts forum thread  Brand/product continuation  ""honda"" is the final token"
328,p0.006,32,0.7826003432273865,1.1674266582554114,-0.16742665825541136,-0.7826003432273865,True,0.0,"Entertainment news article  related content section beginning  ""stay tuned for the latest updates and"""
329,p0.006,31,0.29960864782333374,0.4469345375832401,0.5530654624167599,-0.29960864782333374,True,0.0,"technical electronics domain explanation of mixed signal design challenges ""mixed"" requires completion"
330,p0.006,28,0.44281384348869324,0.6605577035672703,0.3394422964327297,-0.44281384348869324,True,0.0,"Mission timeline details  scientific exploration goals  ""to"" requires destination/activity"
331,p0.006,31,0.38719722628593445,0.5775928516778276,0.4224071483221724,-0.38719722628593445,True,0.0,"technical manual instructions  assembly/disassembly sequence expected  ""it can dis"" requires completion"
332,p0.006,34,0.2635364532470703,0.3931246435108188,0.6068753564891811,-0.2635364532470703,True,0.0,"political speech context  argumentative momentum toward youth importance  ""youth population"" ends mid-clause"
333,p0.006,36,0.1718539297580719,0.2563592779657566,0.7436407220342434,-0.1718539297580719,True,0.0,"Etsy listing description format  personalized greeting completion  ""Never Stop Blooming"" tagline requires closing punctuation"
334,p0.006,30,0.341564416885376,0.5095211230537302,0.4904788769462698,-0.341564416885376,True,0.0,"blog post casual tone  swing progress narrative  ""getting me swinging"" requires completion"
335,p0.006,36,0.089597687125206,0.13365535726273214,0.8663446427372679,-0.089597687125206,True,0.0,"music review format  spiritual/inspirational context established  ""soulful track that"" requires completing description"
336,p0.006,29,0.23915931582450867,0.3567605908684532,0.6432394091315468,-0.23915931582450867,True,0.0,"Political news report format named officials introduced ""Nar"" is partial surname"
337,p0.006,30,0.14939060807228088,0.22285011738858088,0.7771498826114192,-0.14939060807228088,True,0.0,"Company description context business partnership emphasis ""strategic partnership agreements"" needs completion"
338,p0.006,27,0.23263448476791382,0.3470273192413688,0.6529726807586311,-0.23263448476791382,True,0.0,Event promotion format  prize details established  Final reward detail complete
339,p0.006,29,0.5880486965179443,0.8772085657876194,0.12279143421238059,-0.5880486965179443,True,0.0,"artist bio format record label announcement ""Aud"" is cut mid-word"
340,p0.006,33,0.1967989206314087,0.2935704133651823,0.7064295866348177,-0.1967989206314087,True,0.0,"flood damage context established recreational use implications ""during the"" requires time phrase"
341,p0.006,33,0.32809877395629883,0.48943404966819554,0.5105659503318045,-0.32809877395629883,True,0.0,"music industry award context  year range being specified  ""2"" requires a 2-digit number"
342,p0.006,30,0.2982582449913025,0.44492010418931194,0.5550798958106881,-0.2982582449913025,True,0.0,news article format  suspect identification  Dajour is the name being completed
343,p0.006,26,0.871057391166687,1.2993804923785226,-0.2993804923785226,-0.871057391166687,True,0.0,"Library catalog metadata Publisher field continuation Final token ""Publisher"""
344,p0.006,30,0.42388010025024414,0.6323137131468543,0.36768628685314575,-0.42388010025024414,True,0.0,"Blockchain analysis context explaining growth mechanics ""increasing number of matching addresses"""
345,p0.006,32,0.40068620443344116,0.5977147348565174,0.4022852651434826,-0.40068620443344116,True,0.0,"List of dog breeds expected introduction requires specifics ""are"" requires noun phrase completion"
346,p0.006,38,0.24637803435325623,0.3675289537011968,0.6324710462988032,-0.24637803435325623,True,0.0,"Technical paper on power distribution  Comparative analysis of overhead vs. cable lines  ""resistivity of"" requires completion"
347,p0.006,29,0.24123552441596985,0.35985772886327577,0.6401422711367242,-0.24123552441596985,True,0.0,"Technical research description  Simulation parameters context  ""12"" begins time duration"
348,p0.006,34,0.7031077742576599,1.0488453862797844,-0.04884538627978441,-0.7031077742576599,True,0.0,"Love quote explanation  Mathematical metaphor pattern ""Love in the language of mathematics,"" requires completion"
349,p0.006,29,0.2665691375732422,0.39764858291243715,0.6023514170875628,-0.2665691375732422,True,0.0,"Product description format year-round performance benefits ""every year"" closes sentence"
350,p0.006,29,0.3090630769729614,0.46103797201612723,0.5389620279838727,-0.3090630769729614,True,0.0,"Product instruction manual  sequential process description  ""fill the tray"" requires completion"
351,p0.006,29,0.47190532088279724,0.7039542680229594,0.29604573197704065,-0.47190532088279724,True,0.0,"Review platform pattern sequential review display ""Next review"" signals another entry"
352,p0.006,26,0.28164318203926086,0.42013495352247987,0.5798650464775201,-0.28164318203926086,True,0.0,"Political speech analysis Russia's geopolitical stance ""is not politically"""
353,p0.006,29,0.7545449733734131,1.125575684181372,-0.125575684181372,-0.7545449733734131,True,0.0,"scientific explanation pattern  competition dynamics  ""cor"" begins ""corresponding"""
354,p0.006,41,0.3613016903400421,0.5389637618049878,0.46103623819501216,-0.3613016903400421,True,0.0,"Product listing pattern established  Keyword catalog continuation  ""Ball Mill, China, High Quality Ball Mill, China Ball Mill,"" repeats as pattern"
355,p0.006,32,0.31583788990974426,0.4711441485537931,0.528855851446207,-0.31583788990974426,True,0.0,"gardening image gallery format  category tag list pattern  ""Gardens"" repeats as category"
356,p0.006,32,0.3921225666999817,0.5849401187089524,0.41505988129104765,-0.3921225666999817,True,0.0,"legal procedural document  outcome determination process  ""if there is an existing case"" continuation expected"
357,p0.006,32,0.32185783982276917,0.4801242749626895,0.5198757250373105,-0.32185783982276917,True,0.0,"essay on Florence Nightingale  descriptive narrative continuation  ""Lots"" begins a phrase"
358,p0.006,29,0.2655816078186035,0.3961754573620045,0.6038245426379956,-0.2655816078186035,True,0.0,"Product feature list continuation technical spec continuation ""plus"" signals additional features"
359,p0.006,30,0.3608182668685913,0.5382426255919999,0.46175737440800013,-0.3608182668685913,True,0.0,"News article format continues  technical construction context  ""...and ..."" completes a list conjunction"
360,p0.006,34,0.2461802065372467,0.3672338484560323,0.6327661515439678,-0.2461802065372467,True,0.0,"Bulleted benefits list continuing security/quality risk reduction theme ""reduce your"" ends phrase"
361,p0.006,32,0.4370742440223694,0.651995783702704,0.34800421629729605,-0.4370742440223694,True,0.0,"Company introduction context  DPS capability description underway  ""helps DPS"" continues partnership explanation"
362,p0.006,36,0.3139640688896179,0.4683489177177401,0.5316510822822599,-0.3139640688896179,True,0.0,"Ongoing narrative about the project  description of role responsibilities  ""developing"" ends mid-phrase requiring object"
363,p0.006,30,0.2623627185821533,0.3913737509263717,0.6086262490736283,-0.2623627185821533,True,0.0,"Weather forecast format tropical storm watch update ""W"" begins wind warning details"
364,p0.006,35,0.35122889280319214,0.5239378900819652,0.47606210991803477,-0.35122889280319214,True,0.0,"Review listing pattern reasoning about phone numbers ""difficult to track numbers in India"" requires completion"
365,p0.006,28,0.13855013251304626,0.20667907904757205,0.7933209209524279,-0.13855013251304626,True,0.0,"Product description format  Care instructions pattern  ""Hand Wash"" incomplete instruction"
366,p0.006,30,0.28968673944473267,0.4321337514065068,0.5678662485934932,-0.28968673944473267,True,0.0,"Church service description  encouraging outreach theme  ""reach out"" requires completion"
367,p0.006,29,0.15754806995391846,0.2350188297418785,0.7649811702581215,-0.15754806995391846,True,0.0,"Technical product description Specification details pattern ""The"" begins a new noun phrase"
368,p0.006,31,0.2581108808517456,0.38503116654596603,0.614968833454034,-0.2581108808517456,True,0.0,"Business article format  Statistical report tone  ""womenprene"" is a truncated word"
369,p0.006,32,0.39202043414115906,0.58478776473559,0.41521223526441,-0.39202043414115906,True,0.0,"organizational event description  Talent page content continuation  ""The Talent"" begins a compound noun"
370,p0.006,39,0.35825034976005554,0.5344119923516261,0.46558800764837394,-0.35825034976005554,True,0.0,"Company boilerplate footer  street address format required  ""707, 11th Ave,"" needs city/zip"
371,p0.006,35,0.227813720703125,0.339836051653643,0.660163948346357,-0.227813720703125,True,0.0,"Nature journal context maintained experiential learning theme ""they can learn a lot"" needs completion"
372,p0.006,30,0.14700451493263245,0.21929071601032646,0.7807092839896735,-0.14700451493263245,True,0.0,"Practical landscaping advice action guidance expected ""before you"" sets up conditional"
373,p0.006,40,0.25728756189346313,0.38380299879921775,0.6161970012007822,-0.25728756189346313,True,0.0,"Scientific research paper introduction gap in knowledge about mycorrhizal associations ""limited information available"" sets up elaboration"
374,p0.006,29,0.3896694779396057,0.5812807781033509,0.4187192218966491,-0.3896694779396057,True,0.0,"Direct quote introduction expert reaction expected ""shocked by"" requires completion"
375,p0.006,31,0.14621037244796753,0.21810607161926,0.78189392838074,-0.14621037244796753,True,0.0,"Forum meeting agenda format  Research gaps identified  ""Strong need"" requires completing the requirement"
376,p0.006,29,0.3378234803676605,0.5039406641957493,0.49605933580425066,-0.3378234803676605,True,0.0,"technical academic paper seismic fault behavior analysis ""fault"" completion required"
377,p0.006,33,0.39298215508461,0.5862223905658792,0.4137776094341208,-0.39298215508461,True,0.0,"statistical report context  cumulative death toll narrative  ""brings to"" requires a number"
378,p0.006,31,0.46310538053512573,0.6908271527056279,0.3091728472943721,-0.46310538053512573,True,0.0,"Book metadata format User review section header ""User Review"" label requires a body"
379,p0.006,31,0.2095673382282257,0.3126174163664711,0.6873825836335289,-0.2095673382282257,True,0.0,"pet tribute blog tone chronological pet history ""18 years"" needs continuation"
380,p0.006,30,0.5005815029144287,0.746731324857171,0.253268675142829,-0.5005815029144287,True,0.0,"Debt crisis narrative building specific financial examples expected ""countries"" requires completion"
381,p0.006,33,0.16654512286186218,0.2484399833375345,0.7515600166624655,-0.16654512286186218,True,0.0,"biographical description of composer descriptive catalogue entry style ""His"" introduces possession noun phrase"
382,p0.006,30,0.2205488681793213,0.3289988694597191,0.6710011305402809,-0.2205488681793213,True,0.0,"Historical astronomical context  scientific pursuit description  ""accurate"" requires noun completion"
383,p0.006,29,0.25207632780075073,0.3760292562307529,0.6239707437692471,-0.25207632780075073,True,0.0,"web catalog description  database/resource listing pattern  ""database of"" requires completion"
384,p0.006,27,0.42233365774154663,0.6300068419248616,0.36999315807513844,-0.42233365774154663,True,0.0,"loan repayment context personal financial explanation ""as"" requires explanation"
385,p0.006,30,0.2857414484024048,0.4262484512309463,0.5737515487690537,-0.2857414484024048,True,0.0,"Business news article format  Expansion rollout details  ""across"" requires geographic completion"
386,p0.006,34,0.2554539442062378,0.3810677403909633,0.6189322596090368,-0.2554539442062378,True,0.0,"Legal petition narrative  complaint about garbage dumping  ""the"" begins a noun phrase describing garbage issue"
387,p0.006,39,0.17704427242279053,0.26410185621110294,0.7358981437888971,-0.17704427242279053,True,0.0,"Marketing copy for yoga retreats  emotional/spiritual appeal pattern  ""that already exists"" requires continuation of the affirmation"
388,p0.006,33,0.23442605137825012,0.3496998488908213,0.6503001511091787,-0.23442605137825012,True,0.0,"Trip planning guide format  Logistics/cost considerations  ""sharing a rental car"" needs completion"
389,p0.006,28,0.18637847900390625,0.278025951300966,0.721974048699034,-0.18637847900390625,True,0.0,Architectural description format  Factual building description  The facade is
390,p0.006,38,0.3361036479473114,0.5013751424289589,0.49862485757104114,-0.3361036479473114,True,0.0,"Technical fabric chemistry documentation Compatibility restriction explanation needed ""with disperse dyes"" closes a list, more details expected"
391,p0.006,30,0.7199409008026123,1.0739558284619628,-0.0739558284619628,-0.7199409008026123,True,0.0,"Product description format  benefits being enumerated  ""with a"" begins a phrase"
392,p0.006,33,0.23892700672149658,0.35641404893021017,0.6435859510697899,-0.23892700672149658,True,0.0,"race narrative momentum sequential finisher positions ""handing the lead to"" requires driver name"
393,p0.006,37,0.4933691620826721,0.735972475812084,0.264027524187916,-0.4933691620826721,True,0.0,"academic research paper style  social/political analysis momentum  ""sociét"" is ""sociétés"" truncated"
394,p0.006,39,0.29923421144485474,0.4463759804424978,0.5536240195575022,-0.29923421144485474,True,0.0,"Political condemnation context  ""unwarranted"" completion required  ""unwarranted"" expects continuation like ""speculation"""
395,p0.006,31,0.4487669765949249,0.6694381574905296,0.3305618425094704,-0.4487669765949249,True,0.0,"List continuation pattern Bulleted topic headings ""the dangers of social media isolation"""
396,p0.006,33,0.29264745116233826,0.4365503272698497,0.5634496727301503,-0.29264745116233826,True,0.0,"Celebrities' comments section congratulatory sentiment ""Congrats"" begins a response"
397,p0.006,35,0.257861465215683,0.3846591063174662,0.6153408936825338,-0.257861465215683,True,0.0,"Mining project report format  Production/grade data pattern  ""1.29"" requires grade percentage completion"
398,p0.006,30,0.1922316998243332,0.2867573632937622,0.7132426367062378,-0.1922316998243332,True,0.0,"Technical satellite article  Author credit list pattern  ""Iver"" is a truncated surname"
399,p0.006,35,0.27658411860466003,0.412588208149226,0.587411791850774,-0.27658411860466003,True,0.0,"Market listing context vehicle sale details ""another g12 bike I"" requires continuation of personal possession"
400,p0.006,35,0.7713936567306519,1.1507093328923204,-0.15070933289232036,-0.7713936567306519,True,0.0,"Bibliographic citation format Research grant acknowledgment Final token ""20200401"""
401,p0.006,32,0.25947150588035583,0.38706084867431595,0.6129391513256841,-0.25947150588035583,True,0.0,"Argumentative critique pattern  statistical observation momentum  ""it's a LOW"" requires completion"
402,p0.006,32,0.2887634038925171,0.4307563861299646,0.5692436138700354,-0.2887634038925171,True,0.0,"blog post format with navigation link sidebar/widget context expected ""along the"" requires continuation"
403,p0.006,29,0.2600105404853821,0.38786494155911416,0.6121350584408858,-0.2600105404853821,True,0.0,"Environmental message continuation call to action tone ""Stop using"" needs completion"
404,p0.006,33,0.5240420699119568,0.7817281039510227,0.21827189604897734,-0.5240420699119568,True,0.0,Pay structure table headers  Pay breakdown data rows  |Payscale|||Hourly Rate|||
405,p0.006,30,0.3113998472690582,0.464523797139373,0.535476202860627,-0.3113998472690582,True,0.0,"Address listing pattern  Hotel location details  ""3rd"" requires street number completion"
406,p0.006,30,0.25528421998023987,0.3808145580512206,0.6191854419487794,-0.25528421998023987,True,0.0,"MLG coverage continuation  sports broadcasting context  ""MLG off"" begins phrase"
407,p0.006,35,0.3237292170524597,0.4829158603287058,0.5170841396712942,-0.3237292170524597,True,0.0,"architectural critique pattern comparison to prestige lists ""top"" requires completion like ""100"""
408,p0.006,36,0.36646753549575806,0.5466697964360641,0.45333020356393594,-0.36646753549575806,True,0.0,"Fashion style guide pattern  continuation of 4-part list  ""Streamlined Silhouettes"" section header"
409,p0.006,29,0.25471067428588867,0.37995898401639217,0.6200410159836078,-0.25471067428588867,True,0.0,"measuring distance comparison football field reference ""two football"" needs completion"
410,p0.006,29,0.21533548831939697,0.3212219259907343,0.6787780740092657,-0.21533548831939697,True,0.0,"production details expected  inspiration continuation needed  ""for inspiration"" requires completion"
411,p0.006,30,0.21815535426139832,0.32542839830049963,0.6745716016995004,-0.21815535426139832,True,0.0,"News article narrative  specific incident details expected  ""one guy was"" introduces action"
412,p0.006,28,0.21085186302661896,0.3145335776687397,0.6854664223312603,-0.21085186302661896,True,0.0,"Company description pattern  business partners list  ""a B"" begins business type"
413,p0.006,28,0.5434449315071106,0.8106718912476265,0.1893281087523735,-0.5434449315071106,True,0.0,"profile article tone  contrasting characterization  ""party animal"" parenthesis opening"
414,p0.006,35,0.2827777564525604,0.42182742967243675,0.5781725703275633,-0.2827777564525604,True,0.0,"genealogy record format  historical birth date pattern  ""19.1"" is an incomplete date"
415,p0.006,33,0.7654669284820557,1.141868267828238,-0.14186826782823792,-0.7654669284820557,True,0.0,"Budget figures continuing funding breakdown pattern "" $110,0"" needs completion"
416,p0.006,32,0.15293094515800476,0.22813133650489226,0.7718686634951077,-0.15293094515800476,True,0.0,"celebrity tech news style company reference required ""Richard Br"" is mid-name"
417,p0.006,31,0.39498549699783325,0.5892108313138763,0.4107891686861237,-0.39498549699783325,True,0.0,"Image gallery navigation context continuation of description ""in the next page"" requires completion"
418,p0.006,27,0.24221046268939972,0.3613120713516291,0.6386879286483709,-0.24221046268939972,True,0.0,"Story continuation expected  Character development focus  ""Alec"" needs completion"
419,p0.006,33,0.36495736241340637,0.5444170293242498,0.45558297067575015,-0.36495736241340637,True,0.0,"Fragmented search results text  List of essay writing services  ""successfully succeed in"" requires completion"
420,p0.006,27,0.2396787405014038,0.35753543107905467,0.6424645689209454,-0.2396787405014038,True,0.0,List of articles pattern Political commentary tone Final section header completes
421,p0.006,30,0.19854587316513062,0.29617639095798953,0.7038236090420105,-0.19854587316513062,True,0.0,"statistical baseball record career milestone narrative ""23 steals"" needs continuation"
422,p0.006,35,0.13049301505088806,0.1946600532505367,0.8053399467494633,-0.13049301505088806,True,0.0,"epidemiological context about EEE  institute collaboration description  ""European Centre for"" needs completion"
423,p0.006,30,0.27222850918769836,0.40609082466311636,0.5939091753368837,-0.27222850918769836,True,0.0,"payment calculation context  price clarification expected  ""the amount you will"" requires completion"
424,p0.006,30,0.2491978108882904,0.3717352926401072,0.6282647073598928,-0.2491978108882904,True,0.0,"Star Wars fan fiction summary plot continuation expected ""to align"" requires completion"
425,p0.006,29,0.21362155675888062,0.3186652067003739,0.6813347932996261,-0.21362155675888062,True,0.0,"Game balance discussion 1 hit death mechanics ""1 hit"" requires completion"
426,p0.006,30,0.7226355075836182,1.0779754482038724,-0.07797544820387237,-0.7226355075836182,True,0.0,"Product feature description  Flexibility/stretch capabilities  ""up"" ends mid-phrase"
427,p0.006,32,0.2624475657939911,0.39150031986776723,0.6084996801322328,-0.2624475657939911,True,0.0,"investigative journalism narrative  cause-and-effect explanation  ""they had"" introduces consequence clause"
428,p0.006,34,0.43776386976242065,0.6530245175642747,0.3469754824357253,-0.43776386976242065,True,0.0,"Promotional feature list pattern  benefit-focused marketing copy  ""edit and"" requires a completing phrase"
429,p0.006,30,0.4087044894695282,0.6096758332455309,0.3903241667544691,-0.4087044894695282,True,0.0,"Quotation continuation  Narrative of Prophet's advice  ""Do"" opens imperative clause"
430,p0.006,32,0.1518973559141159,0.22658950273565853,0.7734104972643414,-0.1518973559141159,True,0.0,"Bollywood celebrity news roundup News headline list format ""turns down"" requires completion"
431,p0.006,29,0.5427597165107727,0.8096497370149024,0.1903502629850976,-0.5427597165107727,True,0.0,"Narrative contrast structure current positive state description ""however,"" sets contrast"
432,p0.006,31,0.28243568539619446,0.4213171527812047,0.5786828472187953,-0.28243568539619446,True,0.0,"organizational background section industry context established ""fish"" ends a compound noun phrase"
433,p0.006,33,0.3105616569519043,0.46327344537374293,0.5367265546262571,-0.3105616569519043,True,0.0,"Job listing format continuing  Contact/information details expected  ""For"" begins a prepositional phrase"
434,p0.006,28,0.318594366312027,0.4752560609273631,0.524743939072637,-0.318594366312027,True,0.0,"Game controls section movement keys expected ""Move"" begins movement instructions"
435,p0.006,32,0.4129484295845032,0.6160066365337449,0.3839933634662551,-0.4129484295845032,True,0.0,"Genealogical narrative momentum  community description context  ""settled community,"" describing demographic characteristics"
436,p0.006,36,0.12491267919540405,0.186335711335678,0.8136642886643219,-0.12491267919540405,True,0.0,"Local coastal environmental narrative personal/professional context expected ""been in the"" requires a location or group"
437,p0.006,35,0.21698607504367828,0.32368415203032674,0.6763158479696733,-0.21698607504367828,True,0.0,"Philosophical reflection on human identity personal anecdote about parents ""things that make"" requires completion"
438,p0.006,33,0.13774508237838745,0.20547816341219552,0.7945218365878045,-0.13774508237838745,True,0.0,"Film review narrative momentum  scene description continuation  ""red lighting"" sets atmospheric tone requiring visual description"
439,p0.006,30,0.21028748154640198,0.3136916741465488,0.6863083258534513,-0.21028748154640198,True,0.0,"creative writing context  inspiration sources listed  ""creative"" ends mid-phrase"
440,p0.006,30,0.1883622407913208,0.280985183831718,0.719014816168282,-0.1883622407913208,True,0.0,"Project description format  technical services listed  ""feasibility studies"" needs elaboration"
441,p0.006,27,0.18290629982948303,0.2728464052331167,0.7271535947668832,-0.18290629982948303,True,0.0,"Corporate announcement format  Regional market focus expected  ""The Asia-Pacific region"""
442,p0.006,34,0.31837862730026245,0.4749342370542468,0.5250657629457531,-0.31837862730026245,True,0.0,"Review commentary continuation  ""because it"" introduces explanation  ""because it"" requires completion of causal clause"
443,p0.006,35,0.30823707580566406,0.4598058031437289,0.5401941968562711,-0.30823707580566406,True,0.0,"Factual report about Sri Lanka tourism numeric expansion pattern expected ""201"" requires year completion"
444,p0.006,34,0.20493504405021667,0.30570729454108647,0.6942927054589135,-0.20493504405021667,True,0.0,"homestead/homesteading context practical agricultural advice expected ""you feed"" requires completion"
445,p0.006,32,0.3564310073852539,0.53169802882322,0.46830197117677996,-0.3564310073852539,True,0.0,"Driving tips list structure benefits of proper posture explained ""help you"" requires completion"
446,p0.006,32,0.322775661945343,0.4814934157031734,0.5185065842968266,-0.322775661945343,True,0.0,"Canadian multiculturalism context  comparison pattern established  ""our own country's also"" requires completion"
447,p0.006,27,0.23902729153633118,0.35656364657256906,0.643436353427431,-0.23902729153633118,True,0.0,regulatory explanation in progress  transition to new rules  the new
448,p0.006,36,0.10868289321660995,0.162125289025757,0.837874710974243,-0.10868289321660995,True,0.0,"Rap lyric quote in progress  materialistic lifestyle theme  ""Spending money at"" requires a place/location"
449,p0.006,39,0.2780025601387024,0.41470413676380957,0.5852958632361904,-0.2780025601387024,True,0.0,"scientific research report structure  this research group's actions/actions  ""this research group"" requires continuation describing what they did or achieved"
450,p0.006,33,0.2806953489780426,0.4187210446316675,0.5812789553683325,-0.2806953489780426,True,0.0,"travel itinerary narrative  descriptive scenic detail  ""gn"" ends a word like ""gum"""
451,p0.006,31,0.3851199150085449,0.5744940687757933,0.42550593122420666,-0.3851199150085449,True,0.0,"technical product description  continuation of battery specs  ""by the battery"" requires completion"
452,p0.006,29,0.1870889961719513,0.2790858494856553,0.7209141505143447,-0.1870889961719513,True,0.0,"film review structure enumerating film strengths ""and"" lists final element"
453,p0.006,32,0.2762075662612915,0.41202649456491536,0.5879735054350846,-0.2762075662612915,True,0.0,"Motivational quotes content personal mission statement ""inspire"" ends mid-phrase"
454,p0.006,31,0.8695600032806396,1.2971467972989734,-0.2971467972989734,-0.8695600032806396,True,0.0,"Institutional department listing academic metadata format ""Departments of"" requires completion"
455,p0.006,29,0.20664528012275696,0.3082585011694401,0.6917414988305599,-0.20664528012275696,True,0.0,"Problem description narrative  Connection behavior pattern  ""when I close"" requires completion"
456,p0.006,32,0.28048545122146606,0.41840793432107787,0.5815920656789222,-0.28048545122146606,True,0.0,"Maintenance best practices  well-maintained equipment benefits  ""and"" continues paired adjective phrase"
